symbol,date,close,open,high,low,volume
AU.NH,20201028,1583.939,1581.751,1588.472,1580.032,167176
AU.NH,20201027,1583.705,1574.171,1584.487,1574.093,211617
AU.NH,20201026,1569.091,1576.984,1579.016,1564.089,229488
AU.NH,20201023,1576.984,1578.156,1580.032,1568.075,187417
AU.NH,20201022,1581.986,1588.003,1592.067,1576.984,196519
AU.NH,20201021,1581.204,1578.235,1587.534,1573.233,190928
AU.NH,20201020,1576.984,1582.924,1583.939,1570.263,173918
AU.NH,20201019,1582.142,1579.485,1585.112,1570.888,194802
AU.NH,20201016,1582.455,1573.155,1587.3,1571.826,192020
AU.NH,20201015,1577.14,1586.362,1589.019,1568.857,188288
AU.NH,20201014,1578.782,1591.442,1591.442,1565.496,236718
AU.NH,20201013,1596.365,1605.431,1606.916,1593.63,189677
AU.NH,20201012,1602.148,1591.833,1608.322,1590.113,233537
AU.NH,20201009,1583.939,1580.188,1590.348,1578.703,91628
AU.NH,20200930,1586.831,1586.831,1594.255,1583.158,173769
AU.NH,20200929,1586.05,1568.7,1586.675,1568.153,219628
AU.NH,20200928,1563.542,1559.948,1570.81,1555.884,228975
AU.NH,20200925,1567.137,1553.148,1568.778,1548.694,294211
AU.NH,20200924,1549.632,1568.622,1578.235,1544.161,369062
AU.NH,20200923,1566.512,1595.818,1600.429,1561.354,376330
AU.NH,20200922,1592.614,1615.59,1619.498,1536.659,529831
AU.NH,20200921,1629.579,1627.86,1639.504,1624.108,187747
AU.NH,20200918,1629.11,1623.327,1630.517,1613.011,213260
AU.NH,20200917,1624.03,1637.238,1641.536,1618.325,279176
AU.NH,20200916,1635.831,1641.145,1642.864,1627.86,206834
AU.NH,20200915,1640.364,1641.067,1644.584,1636.065,197808
AU.NH,20200914,1635.049,1635.128,1642.474,1630.986,183723
AU.NH,20200911,1634.659,1648.022,1652.477,1627.782,287085
AU.NH,20200910,1639.035,1632.314,1643.021,1630.986,250693
AU.NH,20200909,1627.469,1617.231,1639.191,1605.978,382384
AU.NH,20200908,1627.703,1624.89,1631.142,1619.654,178033
AU.NH,20200907,1626.922,1621.608,1635.284,1615.512,333604
AU.NH,20200904,1627.625,1625.515,1636.612,1616.059,376233
AU.NH,20200903,1622.78,1653.18,1653.493,1619.419,369458
AU.NH,20200902,1651.305,1670.139,1672.561,1648.569,302582
AU.NH,20200901,1668.419,1652.555,1671.702,1650.601,287853
AU.NH,20200831,1651.617,1648.491,1660.683,1645.209,323044
AU.NH,20200828,1642.708,1642.239,1666.387,1620.045,498855
AU.NH,20200827,1643.255,1619.029,1649.273,1618.091,371785
AU.NH,20200826,1624.187,1624.577,1630.829,1620.045,242355
AU.NH,20200825,1627.469,1637.238,1654.821,1621.998,259395
AU.NH,20200824,1623.718,1626.687,1631.611,1610.589,369575
AU.NH,20200821,1639.113,1629.423,1644.584,1620.826,356226
AU.NH,20200820,1634.424,1682.799,1684.518,1625.828,485246
AU.NH,20200819,1676.938,1705.384,1707.807,1663.34,454110
AU.NH,20200818,1695.616,1663.262,1699.445,1663.262,405778
AU.NH,20200817,1658.494,1647.788,1663.809,1637.941,341084
AU.NH,20200814,1642.317,1629.188,1676.156,1627.938,421149
AU.NH,20200813,1628.407,1634.346,1639.973,1621.686,341191
AU.NH,20200812,1630.048,1668.576,1670.608,1630.048,304215
AU.NH,20200811,1707.338,1746.178,1756.182,1697.335,369249
AU.NH,20200810,1744.225,1761.887,1763.84,1729.064,328369
AU.NH,20200807,1757.276,1750.946,1774.312,1750.32,366222
AU.NH,20200806,1748.836,1735.003,1751.493,1723.202,351706
AU.NH,20200805,1735.159,1687.879,1739.614,1687.644,431476
AU.NH,20200804,1687.879,1682.643,1693.349,1680.533,170547
AU.NH,20200803,1685.69,1690.614,1692.646,1676.703,254910
AU.NH,20200731,1691.395,1668.498,1693.974,1660.057,359218
AU.NH,20200730,1676.078,1688.035,1691.63,1666.622,305533
AU.NH,20200729,1685.612,1675.453,1691.161,1663.652,342048
AU.NH,20200728,1679.986,1679.282,1719.607,1666.544,547617
AU.NH,20200727,1680.454,1650.523,1699.757,1649.351,404801
AU.NH,20200724,1642.708,1625.671,1646.616,1623.014,291209
AU.NH,20200723,1627.547,1613.558,1629.423,1602.148,286785
AU.NH,20200722,1618.56,1592.692,1636.456,1587.925,346110
AU.NH,20200721,1580.735,1574.64,1582.689,1571.357,155796
AU.NH,20200720,1569.951,1566.981,1570.185,1563.308,125765
AU.NH,20200717,1562.058,1569.638,1572.842,1555.806,156844
AU.NH,20200716,1571.279,1575.343,1579.329,1569.247,164987
AU.NH,20200715,1577.14,1576.046,1582.376,1570.888,169499
AU.NH,20200714,1574.796,1578.625,1583.158,1568.935,162013
AU.NH,20200713,1577.609,1578.235,1579.563,1568.857,171119
AU.NH,20200710,1570.341,1580.579,1582.767,1567.294,218886
AU.NH,20200709,1582.298,1579.016,1587.613,1577.844,195282
AU.NH,20200708,1572.217,1559.244,1574.405,1559.166,160341
AU.NH,20200707,1564.246,1566.903,1567.997,1561.823,120913
AU.NH,20200706,1561.667,1566.043,1566.825,1558.306,106163
AU.NH,20200703,1565.105,1554.399,1568.075,1551.585,177684
AU.NH,20200702,1559.322,1569.794,1570.654,1554.321,259320
AU.NH,20200701,1575.109,1562.761,1576.828,1561.901,198601
AU.NH,20200630,1565.809,1560.651,1566.356,1560.495,119603
AU.NH,20200629,1563.542,1566.747,1570.81,1560.963,80089
AU.NH,20200624,1563.23,1555.727,1565.887,1554.243,204636
AU.NH,20200623,1551.117,1557.525,1557.759,1547.365,209800
AU.NH,20200622,1553.227,1539.472,1559.869,1536.659,223748
AU.NH,20200619,1535.408,1530.563,1538.144,1527.672,141233
AU.NH,20200618,1532.439,1529.782,1536.112,1529.078,130486
AU.NH,20200617,1535.096,1533.767,1537.44,1526.031,210976
AU.NH,20200616,1533.298,1518.45,1537.909,1516.809,211856
AU.NH,20200615,1533.845,1542.598,1545.412,1529.782,210678
AU.NH,20200612,1538.066,1536.424,1546.193,1531.735,230834
AU.NH,20200611,1538.378,1528.609,1539.082,1517.121,209168
AU.NH,20200610,1525.483,1525.483,1527.515,1522.592,150482
AU.NH,20200609,1509.463,1505.555,1514.777,1501.804,181119
AU.NH,20200608,1509.385,1504.383,1512.042,1493.755,263010
AU.NH,20200605,1524.624,1535.096,1536.815,1521.967,233778
AU.NH,20200604,1522.905,1521.967,1529.547,1514.308,275726
AU.NH,20200603,1535.799,1551.351,1555.18,1531.735,256447
AU.NH,20200602,1551.117,1550.726,1556.04,1545.802,177413
AU.NH,20200601,1555.18,1548.616,1559.322,1545.49,235285
AU.NH,20200529,1541.192,1541.504,1545.646,1530.641,217337
AU.NH,20200528,1540.254,1521.889,1544.161,1513.761,272741
AU.NH,20200527,1528.609,1541.113,1543.38,1525.64,229180
AU.NH,20200526,1544.786,1539.55,1550.335,1534.94,177675
AU.NH,20200525,1537.753,1544.63,1546.897,1533.845,209900
AU.NH,20200522,1541.035,1544.552,1545.412,1524.233,298923
AU.NH,20200521,1543.692,1552.836,1560.338,1541.192,231889
AU.NH,20200520,1557.994,1543.849,1562.214,1543.849,226921
AU.NH,20200519,1541.504,1555.18,1558.15,1535.408,327414
AU.NH,20200518,1567.528,1540.41,1571.983,1531.267,345271
AU.NH,20200515,1531.345,1511.338,1534.393,1506.806,319713
AU.NH,20200514,1509.15,1504.93,1511.495,1498.522,243648
AU.NH,20200513,1498.991,1496.021,1503.992,1493.52,172175
AU.NH,20200512,1496.021,1501.17,1503.108,1490.295,174450
AU.NH,20200511,1500.01,1500.292,1507.26,1493.806,239178
AU.NH,20200508,1506.292,1491.159,1510.696,1489.058,258441
AU.NH,20200507,1485.812,1489.377,1490.882,1483.081,214208
AU.NH,20200506,1493.191,1483.212,1496.019,1483.133,109688
AU.NH,20200430,1493.976,1492.091,1496.098,1484.391,107063
AU.NH,20200429,1487.926,1482.583,1491.226,1482.583,99574
AU.NH,20200428,1481.483,1488.948,1489.184,1473.469,152760
AU.NH,20200427,1493.426,1496.805,1501.912,1491.698,133914
AU.NH,20200424,1503.798,1492.719,1505.605,1490.126,133740
AU.NH,20200423,1492.091,1487.062,1498.612,1483.919,152466
AU.NH,20200422,1466.083,1465.376,1473.076,1460.74,124277
AU.NH,20200421,1470.955,1463.412,1471.898,1461.919,114761
AU.NH,20200420,1456.733,1442.59,1459.876,1438.661,142137
AU.NH,20200417,1462.155,1479.205,1483.841,1449.976,194384
AU.NH,20200416,1490.441,1479.205,1494.526,1469.933,130025
AU.NH,20200415,1478.419,1481.719,1490.284,1477.398,124149
AU.NH,20200414,1483.448,1474.333,1492.876,1470.798,178513
AU.NH,20200413,1466.397,1472.998,1474.098,1460.662,106634
AU.NH,20200410,1468.283,1478.891,1479.048,1464.905,60227
AU.NH,20200409,1459.326,1455.555,1460.112,1453.59,59079
AU.NH,20200408,1454.376,1445.34,1459.64,1441.804,87692
AU.NH,20200407,1468.833,1481.012,1485.019,1466.397,141093
AU.NH,20200403,1427.976,1430.018,1434.654,1424.911,79817
AU.NH,20200402,1417.054,1408.961,1418.075,1405.897,94113
AU.NH,20200401,1408.882,1402.518,1413.361,1397.804,106461
AU.NH,20200331,1433.554,1429.626,1435.047,1427.661,85516
AU.NH,20200330,1432.768,1445.262,1445.733,1426.561,146788
AU.NH,20200327,1444.083,1434.261,1447.619,1433.161,128521
AU.NH,20200326,1427.426,1426.09,1433.711,1421.69,145127
AU.NH,20200325,1431.59,1477.162,1477.948,1426.09,201188
AU.NH,20200324,1408.254,1412.34,1412.34,1393.482,218895
AU.NH,20200323,1334.239,1335.732,1339.66,1323.789,165900
AU.NH,20200320,1334.867,1319.31,1342.096,1318.288,222642
AU.NH,20200319,1322.453,1318.367,1325.596,1299.352,236998
AU.NH,20200318,1332.117,1343.589,1354.51,1322.374,257826
AU.NH,20200317,1299.902,1339.66,1339.66,1296.917,305138
AU.NH,20200316,1363.939,1369.125,1372.268,1347.203,247066
AU.NH,20200313,1400.161,1394.661,1406.29,1371.482,296179
AU.NH,20200312,1442.826,1445.733,1453.433,1436.304,205835
AU.NH,20200311,1458.383,1449.583,1459.719,1449.269,135178
AU.NH,20200310,1448.247,1460.112,1466.397,1440.783,191712
AU.NH,20200309,1467.026,1497.198,1497.276,1456.105,283682
AU.NH,20200306,1477.476,1474.726,1484.862,1471.898,169622
AU.NH,20200305,1448.169,1441.49,1448.876,1441.333,71875
AU.NH,20200304,1447.854,1451.626,1457.519,1444.869,153414
AU.NH,20200303,1415.325,1409.275,1418.233,1408.411,112694
AU.NH,20200302,1419.175,1414.304,1425.618,1408.332,222126
AU.NH,20200228,1453.512,1466.712,1469.148,1398.432,230230
AU.NH,20200227,1470.483,1468.833,1475.905,1467.812,131490
AU.NH,20200226,1470.326,1466.083,1472.369,1461.29,149904
AU.NH,20200225,1460.426,1471.819,1481.719,1454.769,220555
AU.NH,20200224,1491.698,1489.419,1495.941,1484.076,173739
AU.NH,20200221,1461.055,1449.504,1462.626,1448.797,128875
AU.NH,20200220,1434.183,1434.576,1441.49,1431.118,106325
AU.NH,20200219,1430.254,1426.326,1432.297,1426.09,95607
AU.NH,20200218,1413.047,1412.183,1414.147,1410.375,66933
AU.NH,20200217,1406.054,1406.604,1409.432,1405.111,60505
AU.NH,20200214,1401.654,1403.382,1404.482,1398.982,58421
AU.NH,20200213,1400.632,1397.018,1402.361,1394.661,67026
AU.NH,20200212,1390.732,1393.247,1393.247,1387.118,56008
AU.NH,20200211,1393.089,1397.647,1398.118,1392.382,53830
AU.NH,20200210,1396.861,1403.932,1404.954,1396.075,69366
AU.NH,20200207,1391.911,1395.761,1397.097,1389.632,61466
AU.NH,20200206,1384.446,1384.054,1385.939,1377.061,83201
AU.NH,20200205,1391.597,1384.289,1394.504,1383.425,82675
AU.NH,20200204,1399.375,1411.082,1412.104,1398.825,96006
AU.NH,20200203,1411.554,1411.082,1416.268,1403.304,103888
AU.NH,20200123,1377.846,1370.618,1379.889,1369.753,117458
AU.NH,20200122,1368.418,1372.975,1374.232,1361.896,192705
AU.NH,20200121,1380.282,1369.203,1382.168,1366.846,129679
AU.NH,20200120,1366.925,1367.082,1369.282,1362.996,132885
AU.NH,20200117,1366.296,1369.125,1369.125,1360.56,158333
AU.NH,20200116,1367.003,1365.903,1372.189,1362.525,182750
AU.NH,20200115,1365.353,1358.125,1369.832,1356.003,177343
AU.NH,20200114,1354.196,1370.696,1371.718,1347.125,212868
AU.NH,20200113,1372.739,1372.975,1380.832,1368.732,252482
AU.NH,20200110,1372.268,1377.768,1378.396,1369.361,222622
AU.NH,20200109,1367.318,1401.182,1403.775,1362.525,403155
AU.NH,20200108,1416.975,1393.089,1431.747,1392.775,387911
AU.NH,20200107,1394.425,1408.725,1410.061,1387.668,342070
AU.NH,20200106,1407.782,1384.054,1413.597,1377.846,318463
AU.NH,20200103,1379.575,1362.525,1382.718,1361.582,261169
AU.NH,20200102,1360.246,1359.303,1361.582,1357.103,81774
AU.NH,20191231,1365.118,1356.946,1366.925,1354.196,379399
AU.NH,20191230,1357.182,1358.989,1361.503,1355.846,248259
AU.NH,20191227,1356.553,1355.532,1362.21,1353.567,384414
AU.NH,20191226,1351.917,1349.875,1365.196,1346.025,169668
AU.NH,20191225,1350.582,1342.489,1353.017,1341.939,218326
AU.NH,20191224,1342.489,1335.339,1344.06,1334.003,227977
AU.NH,20191223,1336.36,1331.489,1337.303,1327.403,256860
AU.NH,20191220,1332.196,1326.224,1332.431,1326.067,189882
AU.NH,20191219,1328.031,1328.346,1330.546,1323.16,241218
AU.NH,20191218,1330.153,1328.974,1330.624,1325.281,178492
AU.NH,20191217,1328.11,1330.86,1331.331,1325.046,192852
AU.NH,20191216,1328.817,1318.838,1331.724,1311.217,517436
AU.NH,20191213,1314.596,1335.732,1344.374,1310.195,616531
AU.NH,20191212,1331.567,1326.303,1333.217,1325.124,227268
AU.NH,20191211,1323.789,1326.303,1327.56,1322.296,236988
AU.NH,20191210,1323.003,1324.731,1325.596,1320.881,162398
AU.NH,20191209,1321.785,1332.785,1337.107,1319.035,470336
AU.NH,20191206,1332.196,1338.482,1341.624,1330.821,379915
AU.NH,20191205,1341.821,1342.607,1346.339,1335.928,406564
AU.NH,20191204,1347.91,1334.749,1349.482,1333.964,603372
AU.NH,20191203,1323.356,1319.428,1326.696,1319.231,378359
AU.NH,20191202,1320.803,1316.481,1326.696,1313.731,273763
AU.NH,20191129,1318.838,1316.481,1320.41,1315.499,135463
AU.NH,20191128,1315.303,1318.053,1318.249,1312.356,268759
AU.NH,20191127,1319.231,1316.481,1321.588,1311.963,336906
AU.NH,20191126,1316.874,1316.678,1320.213,1310.195,327957
AU.NH,20191125,1317.66,1330.231,1331.017,1317.071,358382
AU.NH,20191122,1327.481,1329.642,1330.624,1321.981,363168
AU.NH,20191121,1331.017,1331.803,1336.124,1326.106,349134
AU.NH,20191120,1332.392,1327.285,1333.964,1322.767,383900
AU.NH,20191119,1329.053,1315.398,1331.689,1314.571,413862
AU.NH,20191118,1320.907,1319.802,1323.941,1319.605,211996
AU.NH,20191115,1320.67,1326.593,1331.212,1318.931,369184
AU.NH,20191114,1323.907,1322.758,1324.698,1318.251,336961
AU.NH,20191113,1320.149,1310.837,1321.338,1304.101,395551
AU.NH,20191112,1306.676,1319.555,1320.546,1303.902,409149
AU.NH,20191111,1319.159,1311.63,1323.716,1310.243,425711
AU.NH,20191108,1322.329,1334.613,1338.179,1309.45,636935
AU.NH,20191107,1347.491,1341.263,1349.99,1338.685,322887
AU.NH,20191106,1340.827,1353.059,1354.367,1335.863,590303
AU.NH,20191105,1360.205,1371.218,1372.647,1358.853,300845
AU.NH,20191104,1369.348,1368.352,1375.954,1367.079,372808
AU.NH,20191101,1370.821,1368.231,1374.008,1366.637,453329
AU.NH,20191031,1359.067,1358.469,1362.055,1354.883,429645
AU.NH,20191030,1356.875,1358.071,1360.66,1351.496,412077
AU.NH,20191029,1358.27,1366.238,1368.43,1357.274,411843
AU.NH,20191028,1373.012,1381.18,1385.563,1366.238,465161
AU.NH,20191025,1373.211,1361.258,1374.606,1360.461,486980
AU.NH,20191024,1360.66,1361.656,1364.047,1359.067,241032
AU.NH,20191023,1362.453,1357.672,1362.653,1353.688,272021
AU.NH,20191022,1356.477,1361.457,1364.844,1352.293,334199
AU.NH,20191021,1361.656,1362.055,1364.246,1357.473,314617
AU.NH,20191018,1362.653,1361.059,1367.035,1360.063,332491
AU.NH,20191017,1365.442,1364.446,1367.235,1358.071,335656
AU.NH,20191016,1355.481,1363.051,1364.645,1350.301,437541
AU.NH,20191015,1361.258,1361.656,1367.035,1358.668,320415
AU.NH,20191014,1357.473,1362.055,1366.039,1348.907,677567
AU.NH,20191011,1377.992,1383.77,1385.363,1368.43,439951
AU.NH,20191010,1385.363,1388.352,1394.527,1380.981,421451
AU.NH,20191009,1392.535,1386.957,1394.129,1383.969,440258
AU.NH,20191008,1372.613,1370.223,1377.793,1369.824,154988
AU.NH,20190930,1374.805,1377.594,1387.754,1366.039,552168
AU.NH,20190927,1379.985,1390.543,1396.121,1376.996,457774
AU.NH,20190926,1392.735,1408.871,1412.258,1384.567,629208
AU.NH,20190925,1409.867,1402.695,1416.043,1395.922,633816
AU.NH,20190924,1402.695,1401.102,1408.274,1399.508,437168
AU.NH,20190923,1395.723,1380.582,1402.895,1377.992,503646
AU.NH,20190920,1381.379,1383.172,1384.567,1377.395,307928
AU.NH,20190919,1378.59,1382.176,1388.949,1367.832,543624
AU.NH,20190918,1380.582,1382.375,1385.762,1377.195,420458
AU.NH,20190917,1374.406,1378.192,1381.778,1370.821,420054
AU.NH,20190916,1379.586,1379.387,1385.164,1376.199,252563
AU.NH,20190912,1379.188,1377.992,1381.18,1370.621,510958
AU.NH,20190911,1378.391,1376.598,1385.961,1371.817,675508
AU.NH,20190910,1374.008,1400.106,1402.098,1368.43,832675
AU.NH,20190909,1396.918,1398.91,1413.852,1382.574,1134385
AU.NH,20190906,1391.34,1426.801,1430.984,1388.75,1240943
AU.NH,20190905,1437.957,1432.18,1445.926,1430.586,788807
AU.NH,20190904,1430.387,1428.992,1449.711,1427.398,1142490
AU.NH,20190903,1424.211,1417.637,1430.586,1417.438,425623
AU.NH,20190902,1417.637,1422.418,1425.207,1409.469,747387
AU.NH,20190830,1421.223,1433.375,1439.75,1412.457,899954
AU.NH,20190829,1445.527,1434.371,1447.918,1427.797,721144
AU.NH,20190828,1429.789,1425.207,1442.938,1424.012,975596
AU.NH,20190827,1429.191,1417.238,1431.383,1416.043,678884
AU.NH,20190826,1427.398,1384.567,1435.168,1384.567,1221824
AU.NH,20190823,1379.586,1376.996,1384.367,1376.199,379685
AU.NH,20190822,1380.383,1378.988,1382.574,1376.797,332193
AU.NH,20190821,1376,1379.785,1383.57,1375.403,425564
AU.NH,20190820,1373.61,1372.613,1377.992,1370.821,419202
AU.NH,20190819,1380.184,1380.981,1386.957,1374.008,775856
AU.NH,20190816,1385.563,1382.176,1398.113,1381.379,838342
AU.NH,20190815,1384.168,1382.574,1395.723,1376.399,1133510
AU.NH,20190814,1366.438,1400.703,1402.496,1354.883,1355470
AU.NH,20190813,1403.692,1381.18,1406.082,1378.988,773608
AU.NH,20190812,1371.617,1376.996,1386.36,1370.422,630247
AU.NH,20190809,1378.192,1368.231,1385.563,1365.242,639648
AU.NH,20190808,1372.016,1373.012,1392.535,1365.442,1186102
AU.NH,20190807,1361.856,1338.746,1367.832,1336.953,866844
AU.NH,20190806,1336.953,1342.332,1354.485,1332.172,898700
AU.NH,20190805,1330.778,1292.727,1330.778,1288.543,886896
AU.NH,20190802,1291.93,1262.844,1301.293,1257.465,767500
AU.NH,20190801,1261.45,1282.965,1283.961,1260.055,589588
AU.NH,20190731,1283.961,1279.18,1284.957,1277.188,299758
AU.NH,20190730,1278.383,1274,1279.379,1270.016,267566
AU.NH,20190729,1273.403,1271.809,1277.387,1270.016,381420
AU.NH,20190726,1271.411,1275.196,1276.192,1263.243,483532
AU.NH,20190725,1276.192,1275.793,1279.579,1271.809,305826
AU.NH,20190724,1273.602,1276.989,1281.77,1271.211,382774
AU.NH,20190723,1269.817,1277.586,1280.774,1266.231,366078
AU.NH,20190722,1277.586,1285.356,1293.325,1273.004,663496
AU.NH,20190719,1288.145,1270.215,1293.922,1268.422,546662
AU.NH,20190718,1271.411,1259.458,1279.579,1259.059,608056
AU.NH,20190717,1258.262,1263.641,1266.231,1255.672,423992
AU.NH,20190716,1266.032,1263.84,1268.223,1260.653,276712
AU.NH,20190715,1266.032,1260.454,1269.219,1259.059,313596
AU.NH,20190712,1261.649,1266.231,1267.625,1257.266,359976
AU.NH,20190711,1271.012,1264.239,1278.383,1257.067,578524
AU.NH,20190710,1247.903,1251.688,1257.266,1246.508,336264
AU.NH,20190709,1248.899,1258.86,1258.86,1247.504,406688
AU.NH,20190708,1260.454,1255.075,1261.649,1217.223,716146
AU.NH,20190705,1267.028,1265.434,1272.407,1264.04,283262
AU.NH,20190704,1265.633,1271.809,1274.399,1263.043,584234
AU.NH,20190703,1279.379,1244.516,1288.942,1242.126,891942
AU.NH,20190702,1243.321,1238.34,1246.11,1233.958,437355
AU.NH,20190701,1230.571,1263.84,1264.637,1229.376,604906
AU.NH,20190628,1262.446,1255.672,1278.184,1251.489,627434
AU.NH,20190627,1257.465,1263.043,1268.223,1256.469,584764
AU.NH,20190626,1260.653,1278.782,1287.946,1259.258,814640
AU.NH,20190625,1282.168,1260.454,1287.149,1257.864,728392
AU.NH,20190624,1258.262,1252.883,1264.239,1244.317,574946
AU.NH,20190621,1249.497,1238.938,1261.051,1235.352,669008
AU.NH,20190620,1240.133,1211.048,1250.493,1209.454,548160
AU.NH,20190619,1212.442,1224.395,1226.587,1206.465,553230
AU.NH,20190618,1219.813,1213.438,1221.805,1211.844,287035
AU.NH,20190617,1211.645,1220.411,1225.391,1209.055,473121
AU.NH,20190614,1226.188,1205.27,1226.387,1204.673,370580
AU.NH,20190613,1208.059,1203.676,1208.258,1200.489,261355
AU.NH,20190612,1205.669,1191.923,1208.856,1189.93,355698
AU.NH,20190611,1193.516,1199.493,1200.887,1192.52,235918
AU.NH,20190610,1198.696,1205.469,1205.669,1196.903,170763
AU.NH,20190606,1202.083,1206.665,1210.051,1196.305,379055
AU.NH,20190605,1202.083,1191.723,1202.88,1190.329,308936
AU.NH,20190604,1194.313,1186.145,1195.708,1183.157,288282
AU.NH,20190603,1182.161,1172.2,1183.755,1170.606,307376
AU.NH,20190531,1169.212,1158.255,1169.61,1157.458,269623
AU.NH,20190530,1155.864,1160.048,1161.641,1154.071,183034
AU.NH,20190529,1161.243,1156.263,1161.442,1153.673,182399
AU.NH,20190528,1159.45,1159.848,1160.446,1157.657,88278
AU.NH,20190527,1160.446,1159.649,1161.243,1156.263,143588
AU.NH,20190524,1159.848,1159.052,1162.637,1157.657,259465
AU.NH,20190523,1152.876,1152.278,1154.47,1151.083,159058
AU.NH,20190522,1151.083,1149.29,1151.88,1146.302,183462
AU.NH,20190521,1152.079,1154.868,1156.462,1150.087,187829
AU.NH,20190520,1153.075,1159.848,1160.845,1152.079,238241
AU.NH,20190517,1162.239,1159.45,1162.837,1156.063,232598
AU.NH,20190516,1164.829,1168.016,1168.415,1161.841,224516
AU.NH,20190515,1160.446,1167.817,1168.614,1159.45,261854
AU.NH,20190514,1166.423,1159.052,1171.005,1159.052,353573
AU.NH,20190513,1152.278,1151.083,1153.872,1148.095,250051
AU.NH,20190510,1144.509,1147.02,1150.975,1143.63,332321
AU.NH,20190509,1144.067,1145.746,1146.907,1139.586,278717
AU.NH,20190508,1143.706,1136.969,1144.305,1136.447,248511
AU.NH,20190507,1137.65,1134.516,1140.062,1133.39,219832
AU.NH,20190506,1139.055,1146.71,1147.315,1137.846,178920
AU.NH,20190430,1134.421,1132.81,1135.832,1129.586,209007
AU.NH,20190429,1133.414,1135.026,1137.645,1133.414,245583
AU.NH,20190426,1134.018,1132.407,1136.033,1130.594,271762
AU.NH,20190425,1129.788,1125.96,1131.802,1123.14,242224
AU.NH,20190424,1123.542,1121.326,1126.564,1119.715,221633
AU.NH,20190423,1124.147,1129.385,1130.392,1123.744,181262
AU.NH,20190422,1129.385,1127.169,1131.601,1125.759,141342
AU.NH,20190419,1126.161,1123.542,1127.572,1122.938,164350
AU.NH,20190418,1120.924,1126.161,1126.766,1119.312,209102
AU.NH,20190417,1128.176,1129.989,1130.392,1126.766,271914
AU.NH,20190416,1134.22,1133.213,1137.04,1131.802,185214
AU.NH,20190415,1135.227,1138.451,1142.077,1134.623,220517
AU.NH,20190412,1141.472,1144.293,1147.113,1139.861,263305
AU.NH,20190411,1152.956,1150.337,1155.978,1149.732,224391
AU.NH,20190410,1151.545,1149.934,1151.747,1147.919,213968
AU.NH,20190409,1145.905,1149.128,1149.732,1143.084,197569
AU.NH,20190408,1144.897,1140.264,1145.502,1140.264,117622
AU.NH,20190404,1140.062,1139.659,1140.868,1136.234,202241
AU.NH,20190403,1139.861,1139.055,1141.674,1138.249,211044
AU.NH,20190402,1136.839,1143.286,1143.286,1136.637,218895
AU.NH,20190401,1136.637,1142.681,1144.293,1135.832,280654
AU.NH,20190329,1136.234,1151.545,1151.545,1135.63,435368
AU.NH,20190328,1158.194,1161.417,1162.626,1156.179,270583
AU.NH,20190327,1161.417,1160.813,1163.23,1158.798,220030
AU.NH,20190326,1161.618,1162.827,1166.453,1160.813,232858
AU.NH,20190325,1160.611,1155.776,1160.813,1153.963,230949
AU.NH,20190322,1153.761,1158.395,1158.798,1149.531,236265
AU.NH,20190321,1157.992,1150.74,1158.597,1143.89,291873
AU.NH,20190320,1150.538,1153.359,1155.575,1149.531,163177
AU.NH,20190319,1152.15,1151.344,1153.56,1148.322,186611
AU.NH,20190318,1149.128,1148.121,1150.538,1144.091,186259
AU.NH,20190315,1147.919,1145.703,1149.531,1140.062,267078
AU.NH,20190314,1148.725,1151.948,1153.963,1148.322,184337
AU.NH,20190313,1150.941,1146.106,1151.344,1143.286,171939
AU.NH,20190312,1145.099,1145.703,1146.912,1141.07,208208
AU.NH,20190311,1147.315,1143.084,1150.337,1141.674,249740
AU.NH,20190308,1142.48,1134.623,1143.286,1131.198,258269
AU.NH,20190307,1131.802,1134.22,1136.234,1131.198,184809
AU.NH,20190306,1137.645,1131.198,1137.645,1128.176,215181
AU.NH,20190305,1131.399,1129.989,1134.623,1128.579,191021
AU.NH,20190304,1135.429,1148.322,1152.956,1134.018,336562
AU.NH,20190301,1151.747,1159.201,1160.41,1150.538,215521
AU.NH,20190228,1155.776,1161.014,1163.834,1151.948,216814
AU.NH,20190227,1163.029,1161.216,1165.245,1160.813,149143
AU.NH,20190226,1164.439,1164.842,1166.655,1160.208,195486
AU.NH,20190225,1165.648,1164.64,1171.49,1163.029,238128
AU.NH,20190222,1166.856,1173.505,1176.124,1165.849,215447
AU.NH,20190221,1174.512,1182.57,1184.383,1174.109,224607
AU.NH,20190220,1181.966,1178.944,1185.592,1178.541,247435
AU.NH,20190219,1173.907,1174.512,1176.929,1172.9,137217
AU.NH,20190218,1172.296,1167.662,1173.303,1165.245,245161
AU.NH,20190215,1166.856,1156.582,1167.259,1156.582,258928
AU.NH,20190214,1158.798,1159.805,1167.461,1158.395,241198
AU.NH,20190213,1161.417,1164.439,1165.648,1160.007,177852
AU.NH,20190212,1163.834,1161.014,1165.043,1159.805,221541
AU.NH,20190211,1163.432,1162.827,1165.245,1161.014,140149
AU.NH,20190201,1165.245,1162.021,1165.648,1159.604,224636
AU.NH,20190131,1159.805,1156.38,1160.41,1153.761,229363
AU.NH,20190130,1158.597,1157.388,1160.208,1155.172,278261
AU.NH,20190129,1154.769,1150.135,1155.373,1148.322,242317
AU.NH,20190128,1150.74,1140.465,1152.15,1139.256,285927
